extrusion,layer_width,layer_height,nn_speed,formula_speed
3,30,14.028611,116,132
3,30,13.996111,116,132
3,30,13.963611,116,133
3,30,13.931111,116,133
3,30,13.898611,117,133
3,30,13.866111,117,133
3,30,13.833611,117,134
3,30,13.801111,117,134
3,30,13.768611,118,134
3,30,13.736111,118,135
3,30,13.703611,118,135
3,30,13.671111,118,135
3,30,13.638611,119,135
3,30,13.606111,119,136
3,30,13.573611,119,136
3,30,13.541111,119,136
3,30,13.508611,120,137
3,30,13.476111,120,137
3,30,13.443611,120,137
3,30,13.411111,120,137
3,30,13.378611,121,138
3,30,13.346111,121,138
3,30,13.313611,121,138
3,30,13.281111,121,139
3,30,13.248611,122,139
3,30,13.216111,122,139
3,30,13.183611,122,140
3,30,13.151111,123,140
3,30,13.118611,123,140
3,30,13.086111,123,141
3,30,13.053611,123,141
3,30,13.021111,124,141
3,30,12.988611,124,141
3,30,12.956111,124,142
3,30,12.923611,124,142
3,30,12.891111,125,142
3,30,12.858611,125,143
3,30,12.826111,125,143
3,30,12.793611,125,143
3,30,12.761111,126,144
3,30,12.728611,126,144
3,30,12.696111,126,144
3,30,12.663611,127,145
3,30,12.631111,127,145
3,30,12.598611,127,145
3,30,12.566111,127,146
3,30,12.533611,128,146
3,30,12.501111,128,146
3,30,12.468611,128,147
3,30,12.436111,129,147
3,30,12.403611,129,147
3,30,12.371111,129,148
3,30,12.338611,129,148
3,30,12.306111,130,149
3,30,12.273611,130,149
3,30,12.241111,130,149
3,30,12.208611,131,150
3,30,12.176111,131,150
3,30,12.143611,131,150
3,30,12.111111,131,151
3,30,12.078611,132,151
3,30,12.046111,132,151
3,30,12.013611,132,152
3,30,11.981111,133,152
3,30,11.948611,133,153
3,30,11.916111,133,153
3,30,11.883611,134,153
3,30,11.851111,134,154
3,30,11.818611,134,154
3,30,11.786111,135,154
3,30,11.753611,135,155
3,30,11.721111,135,155
3,30,11.688611,135,156
3,30,11.656111,136,156
3,30,11.623611,136,156
3,30,11.591111,136,157
3,30,11.558611,137,157
3,30,11.526111,137,158
3,30,11.493611,137,158
3,30,11.461111,138,158
3,30,11.428611,138,159
3,30,11.396111,138,159
3,30,11.363611,139,160
3,30,11.331111,139,160
3,30,11.298611,139,160
3,30,11.266111,140,161
3,30,11.233611,140,161
3,30,11.201111,140,162
3,30,11.168611,141,162
3,30,11.136111,141,163
3,30,11.103611,142,163
3,30,11.071111,142,163
3,30,11.038611,142,164
3,30,11.006111,143,164
3,30,10.973611,143,165
3,30,10.941111,143,165
3,30,10.908611,144,166
3,30,10.876111,144,166
3,30,10.843611,144,167
3,30,10.811111,145,167
3,30,10.778611,145,168
3,30,10.746111,146,168
3,30,10.713611,146,168
3,30,10.681111,146,169
3,30,10.648611,147,169
3,30,10.616111,147,170
3,30,10.583611,148,170
3,30,10.551111,148,171
3,30,10.518611,148,171
3,30,10.486111,149,172
3,30,10.453611,149,172
3,30,10.421111,150,173
3,30,10.388611,150,173
3,30,10.356111,150,174
3,30,10.323611,151,174
3,30,10.291111,151,175
3,30,10.258611,152,175
3,30,10.226111,152,176
3,30,10.193611,153,176
3,30,10.161111,153,177
3,30,10.128611,154,177
3,30,10.096111,154,178
3,30,10.063611,154,178
3,30,10.031111,155,179
3,30,9.998611,155,180
3,30,9.966111,156,180
3,30,9.933611,156,181
3,30,9.901111,157,181
3,30,9.868611,157,182
3,30,9.836111,158,182
3,30,9.803611,158,183
3,30,9.771111,159,183
3,30,9.738611,159,184
3,30,9.706111,160,185
3,30,9.673611,160,185
3,30,9.641111,161,186
3,30,9.608611,161,186
3,30,9.576111,162,187
3,30,9.543611,162,187
3,30,9.511111,163,188
3,30,9.478611,164,189
3,30,9.446111,164,189
3,30,9.413611,165,190
3,30,9.381111,165,190
3,30,9.348611,166,191
3,30,9.316111,166,192
3,30,9.283611,167,192
3,30,9.251111,167,193
3,30,9.218611,168,194
3,30,9.186111,169,194
3,30,9.153611,169,195
3,30,9.121111,170,195
3,30,9.088611,171,196
3,30,9.056111,171,197
3,30,9.023611,172,197
3,30,8.991111,172,198
3,30,8.958611,173,199
3,30,8.926111,174,199
3,30,8.893611,175,200
3,30,8.861111,175,201
3,30,8.828611,176,202
3,30,8.796111,177,202
3,30,8.763611,177,203
3,30,8.731111,178,204
3,30,8.698611,179,204
3,30,8.666111,180,205
3,30,8.633611,181,206
3,30,8.601111,182,206
3,30,8.568611,182,207
3,30,8.536111,183,208
3,30,8.503611,184,209
3,30,8.471111,185,209
3,30,8.438611,186,210
3,30,8.406111,187,211
3,30,8.373611,188,212
3,30,8.341111,189,212
3,30,8.308611,190,213
3,30,8.276111,191,214
3,30,8.243611,192,215
3,30,8.211111,193,216
3,30,8.178611,194,216
3,30,8.146111,195,217
3,30,8.113611,196,218
3,30,8.081111,197,219
3,30,8.048611,198,220
3,30,8.016111,199,221
3,30,7.983611,200,221
3,30,7.951111,201,222
3,30,7.918611,202,223
3,30,7.886111,203,224
3,30,7.853611,204,225
3,30,7.821111,206,226
3,30,7.788611,207,227
3,30,7.756111,208,228
3,30,7.723611,209,228
3,30,7.691111,210,229
3,30,7.658611,211,230
3,30,7.626111,213,231
3,30,7.593611,214,232
3,30,7.561111,215,233
3,30,7.528611,216,234
3,30,7.496111,217,235
3,30,7.463611,218,236
3,30,7.431111,220,237
3,30,7.398611,221,238
3,30,7.366111,222,239
3,30,7.333611,223,240
3,30,7.301111,225,241
3,30,7.268611,226,242
3,30,7.236111,227,243
3,30,7.203611,228,244
3,30,7.171111,230,245
3,30,7.138611,231,246
3,30,7.106111,232,247
3,30,7.073611,233,248
3,30,7.041111,235,249
3,30,7.008611,236,250
3,30,6.976111,237,251
3,30,6.943611,239,253
3,30,6.911111,240,254
3,30,6.863333,242,255
3,30,6.815556,244,257
3,30,6.767778,246,259
3,30,6.72,248,261
3,30,6.672222,250,262
3,30,6.624444,252,264
3,30,6.576667,254,266
3,30,6.528889,256,268
3,30,6.481111,258,270
3,30,6.433333,260,272
3,30,6.385556,262,273
3,30,6.337778,264,275
3,30,6.29,266,277
3,30,6.242222,268,279
3,30,6.194444,270,282
3,30,6.146667,272,284
3,30,6.098889,274,286
3,30,6.051111,276,288
3,30,6.003333,279,290
3,30,5.955556,281,292
3,30,5.907778,283,295
3,30,5.86,285,297
3,30,5.812222,287,299
3,30,5.764444,289,302
3,30,5.716667,292,304
3,30,5.668889,294,306
3,30,5.621111,296,309
3,30,5.573333,298,311
3,30,5.525556,301,314
3,30,5.477778,303,317
3,30,5.43,305,319
3,30,5.382222,307,322
3,30,5.334444,310,325
3,30,5.286667,312,328
3,30,5.238889,314,331
3,30,5.191111,316,333
3,30,5.143333,319,336
3,30,5.095556,321,339
3,30,5.047778,323,343
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.4,248,266
3,36,5.85,231,246
3,36,6.3,215,229
3,36,6.75,199,214
3,36,7.2,183,202
3,36,7.65,169,190
3,36,8.1,157,180
3,36,8.55,147,171
3,36,9.0,140,163
3,36,9.45,134,156
3,36,9.9,129,149
3,36,10.35,125,143
3,36,10.8,121,137
3,36,11.25,117,132
3,36,11.7,113,128
3,36,12.15,110,123
3,36,12.6,107,119
3,36,13.05,103,115
3,36,13.5,100,112
3,36,13.95,97,109
3,36,14.4,94,106
3,36,14.85,91,103
3,36,15.3,88,100
3,36,15.75,86,97
3,36,16.2,83,95
3,36,16.65,81,93
3,36,17.1,79,90
3,36,17.55,77,88
3,36,13.0,104,116
3,36,13.45,100,112
3,36,13.9,97,109
3,36,14.35,94,106
3,36,14.8,91,103
3,36,15.25,89,100
3,36,15.7,86,98
3,36,16.15,84,95
3,36,16.6,81,93
3,36,17.05,79,91
3,36,17.5,77,89
3,36,17.95,76,87
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,18.0,76,86
3,36,17.982778,76,87
3,36,17.965556,76,87
3,36,17.948333,76,87
3,36,17.931111,76,87
3,36,17.913889,76,87
3,36,17.896667,76,87
3,36,17.879444,76,87
3,36,17.862222,76,87
3,36,17.845,76,87
3,36,17.827778,76,87
3,36,17.810556,76,87
3,36,17.793333,76,87
3,36,17.776111,76,87
3,36,17.758889,76,87
3,36,17.741667,76,88
3,36,17.724444,77,88
3,36,17.707222,77,88
3,36,17.69,77,88
3,36,17.672778,77,88
3,36,17.655556,77,88
3,36,17.638333,77,88
3,36,17.621111,77,88
3,36,17.603889,77,88
3,36,17.586667,77,88
3,36,17.569444,77,88
3,36,17.552222,77,88
3,36,17.535,77,88
3,36,17.517778,77,89
3,36,17.500556,77,89
3,36,17.483333,77,89
3,36,17.466111,78,89
3,36,17.448889,78,89
3,36,17.431667,78,89
3,36,17.414444,78,89
3,36,17.397222,78,89
3,36,17.38,78,89
3,36,17.362778,78,89
3,36,17.345556,78,89
3,36,17.328333,78,89
3,36,17.311111,78,89
3,36,17.278611,78,90
3,36,17.246111,78,90
3,36,17.213611,79,90
3,36,17.181111,79,90
3,36,17.148611,79,90
3,36,17.116111,79,90
3,36,17.083611,79,91
3,36,17.051111,79,91
3,36,17.018611,79,91
3,36,16.986111,80,91
3,36,16.953611,80,91
3,36,16.921111,80,91
3,36,16.888611,80,91
3,36,16.856111,80,92
3,36,16.823611,80,92
3,36,16.791111,80,92
3,36,16.758611,81,92
3,36,16.726111,81,92
3,36,16.693611,81,92
3,36,16.661111,81,93
3,36,16.628611,81,93
3,36,16.596111,81,93
3,36,16.563611,81,93
3,36,16.531111,82,93
3,36,16.498611,82,93
3,36,16.466111,82,94
3,36,16.433611,82,94
3,36,16.401111,82,94
3,36,16.368611,82,94
3,36,16.336111,83,94
3,36,16.303611,83,94
3,36,16.271111,83,95
3,36,16.238611,83,95
3,36,16.206111,83,95
3,36,16.173611,83,95
3,36,16.141111,84,95
3,36,16.108611,84,95
3,36,16.076111,84,96
3,36,16.043611,84,96
3,36,16.011111,84,96
3,36,15.978611,84,96
3,36,15.946111,85,96
3,36,15.913611,85,96
3,36,15.881111,85,97
3,36,15.848611,85,97
3,36,15.816111,85,97
3,36,15.783611,85,97
3,36,15.751111,86,97
3,36,15.718611,86,97
3,36,15.686111,86,98
3,36,15.653611,86,98
3,36,15.621111,86,98
3,36,15.588611,87,98
3,36,15.556111,87,98
3,36,15.523611,87,99
3,36,15.491111,87,99
3,36,15.458611,87,99
3,36,15.426111,87,99
3,36,15.393611,88,99
3,36,15.361111,88,100
3,36,15.328611,88,100
3,36,15.296111,88,100
3,36,15.263611,88,100
3,36,15.231111,89,100
3,36,15.198611,89,100
3,36,15.166111,89,101
3,36,15.133611,89,101
3,36,15.101111,89,101
3,36,15.068611,90,101
3,36,15.036111,90,101
3,36,15.003611,90,102
3,36,14.971111,90,102
3,36,14.938611,90,102
3,36,14.906111,91,102
3,36,14.873611,91,102
3,36,14.841111,91,103
3,36,14.808611,91,103
3,36,14.776111,91,103
3,36,14.743611,92,103
3,36,14.711111,92,103
3,36,14.678611,92,104
3,36,14.646111,92,104
3,36,14.613611,92,104
3,36,14.581111,93,104
3,36,14.548611,93,105
3,36,14.516111,93,105
3,36,14.483611,93,105
3,36,14.451111,94,105
3,36,14.418611,94,105
3,36,14.386111,94,106
3,36,14.353611,94,106
3,36,14.321111,94,106
3,36,14.288611,95,106
3,36,14.256111,95,106
3,36,14.223611,95,107
3,36,14.191111,95,107
3,36,14.158611,96,107
3,36,14.126111,96,107
3,36,14.093611,96,108
3,36,14.061111,96,108
3,36,14.028611,96,108
3,36,13.996111,97,108
3,36,13.963611,97,108
3,36,13.931111,97,109
3,36,13.898611,97,109
3,36,13.866111,98,109
3,36,13.833611,98,109
3,36,13.801111,98,110
3,36,13.768611,98,110
3,36,13.736111,98,110
3,36,13.703611,99,110
3,36,13.671111,99,111
3,36,13.638611,99,111
3,36,13.606111,99,111
3,36,13.573611,100,111
3,36,13.541111,100,112
3,36,13.508611,100,112
3,36,13.476111,100,112
3,36,13.443611,101,112
3,36,13.411111,101,113
3,36,13.378611,101,113
3,36,13.346111,101,113
3,36,13.313611,101,113
3,36,13.281111,102,114
3,36,13.248611,102,114
3,36,13.216111,102,114
3,36,13.183611,102,114
3,36,13.151111,103,115
3,36,13.118611,103,115
3,36,13.086111,103,115
3,36,13.053611,103,115
3,36,13.021111,104,116
3,36,12.988611,104,116
3,36,12.956111,104,116
3,36,12.923611,104,116
3,36,12.891111,105,117
3,36,12.858611,105,117
3,36,12.826111,105,117
3,36,12.793611,105,118
3,36,12.761111,105,118
3,36,12.728611,106,118
3,36,12.696111,106,118
3,36,12.663611,106,119
3,36,12.631111,106,119
3,36,12.598611,107,119
3,36,12.566111,107,119
3,36,12.533611,107,120
3,36,12.501111,107,120
3,36,12.468611,108,120
3,36,12.436111,108,121
3,36,12.403611,108,121
3,36,12.371111,108,121
3,36,12.338611,109,122
3,36,12.306111,109,122
3,36,12.273611,109,122
3,36,12.241111,109,122
3,36,12.208611,110,123
3,36,12.176111,110,123
3,36,12.143611,110,123
3,36,12.111111,110,124
3,36,12.078611,111,124
3,36,12.046111,111,124
3,36,12.013611,111,125
3,36,11.981111,111,125
3,36,11.948611,112,125
3,36,11.916111,112,125
3,36,11.883611,112,126
3,36,11.851111,112,126
3,36,11.818611,113,126
3,36,11.786111,113,127
3,36,11.753611,113,127
3,36,11.721111,113,127
3,36,11.688611,114,128
3,36,11.656111,114,128
3,36,11.623611,114,128
3,36,11.591111,114,129
3,36,11.558611,115,129
3,36,11.526111,115,129
3,36,11.493611,115,130
3,36,11.461111,115,130
3,36,11.428611,116,130
3,36,11.396111,116,131
3,36,11.363611,116,131
3,36,11.331111,116,131
3,36,11.298611,117,132
3,36,11.266111,117,132
3,36,11.233611,117,133
3,36,11.201111,117,133
3,36,11.168611,118,133
3,36,11.136111,118,134
3,36,11.103611,118,134
3,36,11.071111,119,134
3,36,11.038611,119,135
3,36,11.006111,119,135
3,36,10.973611,119,135
3,36,10.941111,120,136
3,36,10.908611,120,136
3,36,10.876111,120,137
3,36,10.843611,120,137
3,36,10.811111,121,137
3,36,10.778611,121,138
3,36,10.746111,121,138
3,36,10.713611,122,138
3,36,10.681111,122,139
3,36,10.648611,122,139
3,36,10.616111,122,140
3,36,10.583611,123,140
3,36,10.551111,123,140
3,36,10.518611,123,141
3,36,10.486111,124,141
3,36,10.453611,124,142
3,36,10.421111,124,142
3,36,10.388611,125,143
3,36,10.356111,125,143
3,36,10.323611,125,143
3,36,10.291111,125,144
3,36,10.258611,126,144
3,36,10.226111,126,145
3,36,10.193611,126,145
3,36,10.161111,127,145
3,36,10.128611,127,146
3,36,10.096111,127,146
3,36,10.063611,128,147
3,36,10.031111,128,147
3,36,9.998611,128,148
3,36,9.966111,129,148
3,36,9.933611,129,149
3,36,9.901111,129,149
3,36,9.868611,130,150
3,36,9.836111,130,150
3,36,9.803611,130,150
3,36,9.771111,131,151
3,36,9.738611,131,151
3,36,9.706111,131,152
3,36,9.673611,132,152
3,36,9.641111,132,153
3,36,9.608611,132,153
3,36,9.576111,133,154
3,36,9.543611,133,154
3,36,9.511111,133,155
3,36,9.478611,134,155
3,36,9.446111,134,156
3,36,9.413611,134,156
3,36,9.381111,135,157
3,36,9.348611,135,157
3,36,9.316111,136,158
3,36,9.283611,136,158
3,36,9.251111,136,159
3,36,9.218611,137,159
3,36,9.186111,137,160
3,36,9.153611,138,160
3,36,9.121111,138,161
3,36,9.088611,138,162
3,36,9.056111,139,162
3,36,9.023611,139,163
3,36,8.991111,140,163
3,36,8.958611,140,164
3,36,8.926111,141,164
3,36,8.893611,141,165
3,36,8.861111,142,165
3,36,8.828611,142,166
3,36,8.796111,143,167
3,36,8.763611,143,167
3,36,8.731111,144,168
3,36,8.698611,144,168
3,36,8.666111,145,169
3,36,8.633611,146,170
3,36,8.601111,146,170
3,36,8.568611,147,171
3,36,8.536111,148,171
3,36,8.503611,148,172
3,36,8.471111,149,173
3,36,8.438611,150,173
3,36,8.406111,150,174
3,36,8.373611,151,175
3,36,8.341111,152,175
3,36,8.308611,152,176
3,36,8.276111,153,177
3,36,8.243611,154,177
3,36,8.211111,155,178
3,36,8.178611,155,179
3,36,8.146111,156,179
3,36,8.113611,157,180
3,36,8.081111,158,181
3,36,8.048611,159,181
3,36,8.016111,159,182
3,36,7.983611,160,183
3,36,7.951111,161,183
3,36,7.918611,162,184
3,36,7.886111,163,185
3,36,7.853611,164,186
3,36,7.821111,165,186
3,36,7.788611,166,187
3,36,7.756111,166,188
3,36,7.723611,167,189
3,36,7.691111,168,189
3,36,7.658611,169,190
3,36,7.626111,170,191
3,36,7.593611,171,192
3,36,7.561111,172,192
3,36,7.528611,173,193
3,36,7.496111,174,194
3,36,7.463611,175,195
3,36,7.431111,176,196
3,36,7.398611,177,196
3,36,7.366111,178,197
3,36,7.333611,179,198
3,36,7.301111,180,199
3,36,7.268611,181,200
3,36,7.236111,182,201
3,36,7.203611,183,201
3,36,7.171111,184,202
3,36,7.138611,185,203
3,36,7.106111,187,204
3,36,7.073611,188,205
3,36,7.041111,189,206
3,36,7.008611,190,207
3,36,6.976111,191,208
3,36,6.943611,192,209
3,36,6.911111,193,210
3,36,6.863333,195,211
3,36,6.815556,196,212
3,36,6.767778,198,214
3,36,6.72,200,215
3,36,6.672222,201,217
3,36,6.624444,203,218
3,36,6.576667,205,220
3,36,6.528889,206,221
3,36,6.481111,208,223
3,36,6.433333,210,224
3,36,6.385556,212,226
3,36,6.337778,213,228
3,36,6.29,215,229
3,36,6.242222,217,231
3,36,6.194444,218,233
3,36,6.146667,220,235
3,36,6.098889,222,236
3,36,6.051111,224,238
3,36,6.003333,225,240
3,36,5.955556,227,242
3,36,5.907778,229,244
3,36,5.86,231,246
3,36,5.812222,232,248
3,36,5.764444,234,250
3,36,5.716667,236,252
3,36,5.668889,238,254
3,36,5.621111,240,256
3,36,5.573333,242,258
3,36,5.525556,243,260
3,36,5.477778,245,262
3,36,5.43,247,264
3,36,5.382222,249,267
3,36,5.334444,251,269
3,36,5.286667,253,271
3,36,5.238889,254,274
3,36,5.191111,256,276
3,36,5.143333,258,279
3,36,5.095556,260,281
3,36,5.047778,262,284
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,36,5.0,264,286
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.4,209,227
3,42,5.85,194,210
3,42,6.3,179,195
3,42,6.75,165,183
3,42,7.2,152,172
3,42,7.65,141,162
3,42,8.1,131,153
3,42,8.55,123,146
3,42,9.0,117,139
3,42,9.45,113,132
3,42,9.9,109,127
3,42,10.35,106,121
3,42,10.8,102,117
3,42,11.25,99,112
3,42,11.7,96,108
3,42,12.15,94,104
3,42,12.6,91,101
3,42,13.05,88,98
3,42,13.5,86,95
3,42,13.95,83,92
3,42,14.4,80,89
3,42,14.85,78,87
3,42,15.3,75,84
3,42,15.75,73,82
3,42,16.2,71,80
3,42,16.65,69,78
3,42,17.1,67,76
3,42,17.55,66,75
3,42,13.0,89,98
3,42,13.45,86,95
3,42,13.9,83,92
3,42,14.35,81,90
3,42,14.8,78,87
3,42,15.25,76,85
3,42,15.7,73,82
3,42,16.15,71,80
3,42,16.6,69,78
3,42,17.05,68,76
3,42,17.5,66,75
3,42,17.95,65,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,18.0,64,73
3,42,17.982778,65,73
3,42,17.965556,65,73
3,42,17.948333,65,73
3,42,17.931111,65,73
3,42,17.913889,65,73
3,42,17.896667,65,73
3,42,17.879444,65,73
3,42,17.862222,65,73
3,42,17.845,65,73
3,42,17.827778,65,73
3,42,17.810556,65,74
3,42,17.793333,65,74
3,42,17.776111,65,74
3,42,17.758889,65,74
3,42,17.741667,65,74
3,42,17.724444,65,74
3,42,17.707222,65,74
3,42,17.69,65,74
3,42,17.672778,65,74
3,42,17.655556,66,74
3,42,17.638333,66,74
3,42,17.621111,66,74
3,42,17.603889,66,74
3,42,17.586667,66,74
3,42,17.569444,66,74
3,42,17.552222,66,75
3,42,17.535,66,75
3,42,17.517778,66,75
3,42,17.500556,66,75
3,42,17.483333,66,75
3,42,17.466111,66,75
3,42,17.448889,66,75
3,42,17.431667,66,75
3,42,17.414444,66,75
3,42,17.397222,66,75
3,42,17.38,66,75
3,42,17.362778,66,75
3,42,17.345556,67,75
3,42,17.328333,67,75
3,42,17.311111,67,75
3,42,17.278611,67,76
3,42,17.246111,67,76
3,42,17.213611,67,76
3,42,17.181111,67,76
3,42,17.148611,67,76
3,42,17.116111,67,76
3,42,17.083611,67,76
3,42,17.051111,68,76
3,42,17.018611,68,77
3,42,16.986111,68,77
3,42,16.953611,68,77
3,42,16.921111,68,77
3,42,16.888611,68,77
3,42,16.856111,68,77
3,42,16.823611,68,77
3,42,16.791111,69,78
3,42,16.758611,69,78
3,42,16.726111,69,78
3,42,16.693611,69,78
3,42,16.661111,69,78
3,42,16.628611,69,78
3,42,16.596111,69,78
3,42,16.563611,69,79
3,42,16.531111,70,79
3,42,16.498611,70,79
3,42,16.466111,70,79
3,42,16.433611,70,79
3,42,16.401111,70,79
3,42,16.368611,70,79
3,42,16.336111,70,80
3,42,16.303611,71,80
3,42,16.271111,71,80
3,42,16.238611,71,80
3,42,16.206111,71,80
3,42,16.173611,71,80
3,42,16.141111,71,80
3,42,16.108611,71,81
3,42,16.076111,72,81
3,42,16.043611,72,81
3,42,16.011111,72,81
3,42,15.978611,72,81
3,42,15.946111,72,81
3,42,15.913611,72,81
3,42,15.881111,72,82
3,42,15.848611,73,82
3,42,15.816111,73,82
3,42,15.783611,73,82
3,42,15.751111,73,82
3,42,15.718611,73,82
3,42,15.686111,73,83
3,42,15.653611,73,83
3,42,15.621111,74,83
3,42,15.588611,74,83
3,42,15.556111,74,83
3,42,15.523611,74,83
3,42,15.491111,74,83
3,42,15.458611,74,84
3,42,15.426111,75,84
3,42,15.393611,75,84
3,42,15.361111,75,84
3,42,15.328611,75,84
3,42,15.296111,75,84
3,42,15.263611,75,85
3,42,15.231111,76,85
3,42,15.198611,76,85
3,42,15.166111,76,85
3,42,15.133611,76,85
3,42,15.101111,76,85
3,42,15.068611,76,86
3,42,15.036111,77,86
3,42,15.003611,77,86
3,42,14.971111,77,86
3,42,14.938611,77,86
3,42,14.906111,77,86
3,42,14.873611,78,87
3,42,14.841111,78,87
3,42,14.808611,78,87
3,42,14.776111,78,87
3,42,14.743611,78,87
3,42,14.711111,78,88
3,42,14.678611,79,88
3,42,14.646111,79,88
3,42,14.613611,79,88
3,42,14.581111,79,88
3,42,14.548611,79,88
3,42,14.516111,80,89
3,42,14.483611,80,89
3,42,14.451111,80,89
3,42,14.418611,80,89
3,42,14.386111,80,89
3,42,14.353611,81,90
3,42,14.321111,81,90
3,42,14.288611,81,90
3,42,14.256111,81,90
3,42,14.223611,81,90
3,42,14.191111,81,90
3,42,14.158611,82,91
3,42,14.126111,82,91
3,42,14.093611,82,91
3,42,14.061111,82,91
3,42,14.028611,82,91
3,42,13.996111,83,92
3,42,13.963611,83,92
3,42,13.931111,83,92
3,42,13.898611,83,92
3,42,13.866111,83,92
3,42,13.833611,84,93
3,42,13.801111,84,93
3,42,13.768611,84,93
3,42,13.736111,84,93
3,42,13.703611,84,93
3,42,13.671111,85,94
3,42,13.638611,85,94
3,42,13.606111,85,94
3,42,13.573611,85,94
3,42,13.541111,85,94
3,42,13.508611,85,95
3,42,13.476111,86,95
3,42,13.443611,86,95
3,42,13.411111,86,95
3,42,13.378611,86,96
3,42,13.346111,86,96
3,42,13.313611,87,96
3,42,13.281111,87,96
3,42,13.248611,87,96
3,42,13.216111,87,97
3,42,13.183611,87,97
3,42,13.151111,88,97
3,42,13.118611,88,97
3,42,13.086111,88,97
3,42,13.053611,88,98
3,42,13.021111,88,98
3,42,12.988611,89,98
3,42,12.956111,89,98
3,42,12.923611,89,99
3,42,12.891111,89,99
3,42,12.858611,89,99
3,42,12.826111,90,99
3,42,12.793611,90,100
3,42,12.761111,90,100
3,42,12.728611,90,100
3,42,12.696111,90,100
3,42,12.663611,91,101
3,42,12.631111,91,101
3,42,12.598611,91,101
3,42,12.566111,91,101
3,42,12.533611,91,101
3,42,12.501111,92,102
3,42,12.468611,92,102
3,42,12.436111,92,102
3,42,12.403611,92,102
3,42,12.371111,92,103
3,42,12.338611,92,103
3,42,12.306111,93,103
